chinese word ranking	frequency	word	traditional	pinyin	hanviet	meaning
19963	1.45	内务	內務	nèiwù	nội vụ	nội vụ/việc trong nước/việc nội bộ/dọn dẹp phòng ốc
19965	1.45	合金	合金	héjīn	hợp kim	hợp kim
19973	1.45	警务	警務	jǐngwù	cảnh vụ	cảnh vụ/nhiệm vụ cảnh sát
19994	1.45	抗体	抗體	kàngtǐ	kháng thể	kháng thể
20010	1.45	无价	無價	wújià	vô giá	vô giá
20013	1.45	平定	平定	píngdìng	bình định	bình định/ĐỊNH/ổn định/yên ổn/dẹp yên/Bình Định/tỉnh Bình Định
20021	1.44	立国	立國	lìguó	lập quốc	lập quốc/xây dựng tổ quốc
20025	1.44	请安	請安	qǐngān	thỉnh an	thỉnh an/vấn an/thăm hỏi/hành lễ thời xưa
20030	1.44	轻功	輕功	qīnggōng	khinh công	khinh công
20036	1.44	冤魂	冤魂	yuānhún	oan hồn	oan hồn
20037	1.44	急迫	急迫	jípò	cấp bách	cấp bách
20049	1.44	接济	接濟	jiējì	tiếp tế	tiếp tế/giúp đỡ/viện trợ/trợ giúp
20057	1.44	中古	中古	zhōnggǔ	trung cổ	trung cổ/thời trung cổ/xã hội phong kiến
20066	1.44	恶报	惡報	èbào	ác báo	ác báo
20082	1.43	太阳系	太陽系	tàiyángxì	thái dương hệ	thái dương hệ/hệ mặt trời
20087	1.43	工部	工部	gōngbù	công bộ	công bộ
20090	1.43	故国	故國	gùguó	cố quốc	cố quốc/quốc gia cổ/tổ quốc/đất nước/quê hương/cố hương
20103	1.43	病患	病患	bìnghuàn	bệnh hoạn	bệnh hoạn/bệnh tật/bệnh
20115	1.43	纯一	純一	chúnyī	thuần nhất	thuần nhất/đơn nhất/đơn lẻ/riêng rẽ
20117	1.43	解渴	解渴	jiěkě	giải khát	giải khát
20125	1.43	安康	安康	ānkāng	an khang	an khang/bình yên khoẻ mạnh/ổn định cuộc sống/vui vẻ làm ăn
20128	1.43	大败	大敗	dàbài	đại bại	đại bại/thất bại thảm hại
20162	1.42	短命	短命	duǎnmìng	đoản mệnh	đoản mệnh/chết sớm
20169	1.42	干系	乾系	gānxì	can hệ	can hệ/liên quan/liên can/dính líu/gánh trách nhiệm
20173	1.42	爆裂	爆裂	bàoliè	bạo liệt	bạo liệt/nứt toác/tét đột ngột/bung tét/nổ tung
20199	1.42	充血	充血	chōngxiě	sung huyết	sung huyết/nhồi máu/ứ máu
20203	1.42	练兵	練兵	liànbīng	luyện binh	luyện binh/luyện quân/huấn luyện/tập huấn/tập luyện
20211	1.42	惊惶	驚惶	liánghuáng	kinh hoàng	kinh hoàng/hoảng hốt/kinh sợ
20222	1.41	虚名	虛名	xūmíng	hư danh	hư danh
20225	1.41	能动	能動	néngdòng	năng động	năng động
20228	1.41	会演	會演	hùiyǎn	hội diễn	hội diễn
20231	1.41	北斗	北斗	běidǒu	bắc đẩu	bắc đẩu
20239	1.41	修士	修士	xīushì	tu sĩ	tu sĩ
20252	1.41	会费	會費	hùifèi	hội phí	hội phí/phí hội viên
20261	1.41	玄武	玄武	xuánwǔ	huyền vũ	huyền vũ/rùa/chòm sao Huyền Vũ/thần Huyền Vũ
20278	1.41	攻破	攻破	gōngpò	công phá	công phá/đánh tan/đánh phá/phá tan/đánh hạ
20282	1.41	兵士	兵士	bīngshì	binh sĩ	binh sĩ
20310	1.4	倍数	倍數	bèishù	bội số	bội số/số lần/thương số
20325	1.4	成事	成事	chéngshì	thành sự	được việc/thành sự/thành công/nên việc/hoàn thành/làm xong/làm trọn/đạt được/quá khứ/dĩ vãng/chuyện đã rồi/chuyện đã qua/chuyện qua rồi
20329	1.4	丫环	丫環	yāhuán	nha hoàn	nha hoàn
20349	1.4	杂念	雜念	zániàn	tạp niệm	tạp niệm/ý nghĩ mờ ám/ý nghĩ đen tối
20377	1.39	儿科	兒科	érkē	nhi khoa	nhi khoa/khoa nhi
20393	1.39	家法	家法	jiāfǎ	gia pháp	gia pháp/phép nhà/dụng cụ để trừng phạt gia nhân
20398	1.39	恩典	恩典	ēndiǎn	ân điển	ân điển/ân huệ/ơn đức/ban ơn/ban ân
20445	1.38	雄鹰	雄鷹	xióngyīng	hùng ưng	hùng ưng
20451	1.38	勋爵	勛爵	xūnjué	huân tước	huân tước
20466	1.38	仁爱	仁愛	rénài	nhân ái	nhân ái/nhân từ
20468	1.38	忠臣	忠臣	zhōngchén	trung thần	trung thần/tôi trung
20473	1.38	断肠	斷腸	duàncháng	đoạn trường	đoạn trường/đứt ruột đứt gan/xé ruột xé gan
20484	1.38	联营	聯營	liányíng	liên doanh	liên doanh/liên kết làm ăn
20490	1.38	畜牲	畜牲	chùshēng	súc sinh	súc sinh
20491	1.38	出师	出師	chūshī	xuất sư	xuất sư/thành nghề/học thành nghề/qua thời gian học nghề/hết học việc/ra quân/xuất quân/ra trận/xuất binh ra trận
20500	1.38	侯爵	侯爵	hóujué	hầu tước	hầu tước
20530	1.37	考古学	考古學	kǎogǔxué	khảo cổ học	khảo cổ học
20544	1.37	五脏	五臟	wǔzāng	ngũ tạng	ngũ tạng
20564	1.37	国父	國父	guófù	quốc phụ	quốc phụ/người cha già dân tộc/người lập quốc
20585	1.37	黑龙	黑龍	hēilóng	hắc long	hắc long
20594	1.37	联结	聯結	liánjié	liên kết	liên kết/nối tiếp/gắn liền
20606	1.37	文豪	文豪	wénháo	văn hào	văn hào
20612	1.36	祝寿	祝壽	zhùshòu	chúc thọ	chúc thọ/mừng thọ
20621	1.36	工事	工事	gōngshì	công sự	công sự
20623	1.36	诡计	詭計	gǔijì	quỷ kế	quỷ kế/mưu ma chước quỷ/nguỵ kế/mưu gian
20645	1.36	电容	電容	diànróng	điện dung	điện dung/tụ điện/cái tụ điện
20647	1.36	重音	重音	zhòngyīn	trọng âm	trọng âm/nốt nhạc chính/chủ âm
20662	1.36	毒性	毒性	dúxìng	độc tính	độc tính
20664	1.36	凶险	凶險	xiōngxiǎn	hung hiểm	hung hiểm/nguy hiểm đáng sợ/hung ác nham hiểm
20670	1.36	愁苦	愁苦	chóukǔ	sầu khổ	sầu khổ/buồn lo/lo âu/lo lắng/băn khoăn/khổ não
20671	1.36	李小龙	李小龍	lǐxiǎolóng	lý tiểu long	Lý Tiểu Long
20679	1.36	武将	武將	wǔjiāng	võ tướng	võ tướng
20680	1.36	离散	離散	lísàn	ly tán	ly tán/chia lìa/phân tán
20682	1.36	克星	剋星	kèxīng	khắc tinh	khắc tinh
20686	1.36	异族	異族	yìzú	dị tộc	dị tộc/ngoại tộc/dân tộc khác/khác họ
20692	1.35	表兄	表兄	biǎoxiōng	biểu huynh	biểu huynh/anh họ/anh bà con
20698	1.35	阳历	陽曆	yánglì	dương lịch	dương lịch/công lịch
20702	1.35	高祖	高祖	gāozǔ	cao tổ	cao tổ/ông sơ/tổ tiên
20710	1.35	阿妈	阿媽	āmā	a ma	mẹ/má/u/me/mợ/bầm/vú/vợ/bà/a mã/a ma
20714	1.35	音信	音信	yīnxìn	âm tín	âm tín/tin tức/thư từ
20725	1.35	气管	氣管	qìguǎn	khí quản	khí quản/cuống phổi
20740	1.35	绝路	絕路	juélù	tuyệt lộ	tuyệt lộ/cùng đường/hết cách
20747	1.35	炮台	炮臺	pàotái	pháo đài	pháo đài
20752	1.35	超度	超度	chāodù	siêu độ	siêu độ/lễ cầu siêu
20753	1.35	发散	發散	fāsàn	phát tán	phát tán/phân kỳ/giảm sốt/giải nhiệt
20758	1.35	静电	靜電	jìngdiàn	tĩnh điện	tĩnh điện/sự tĩnh điện
20767	1.35	大寿	大壽	dàshòu	đại thọ	đại thọ/mừng thọ
20771	1.35	鬼怪	鬼怪	gǔiguài	quỷ quái	quỷ quái/ma quỷ
20773	1.34	对数	對數	dùishù	đối số	đối số/lô-ga-rít
20778	1.34	淮南	淮南	huáinán	hoài nam	Hoài Nam/miền trung tỉnh An Huy
20779	1.34	气压	氣壓	qìyā	khí áp	áp khí/khí áp/khí ép/hơi ép
20780	1.34	简略	簡略	jiǎnlvè	giản lược	giản lược/sơ lược
20794	1.34	量子	量子	liàngzǐ	lượng tử	lượng tử
20801	1.34	谦恭	謙恭	qiāngōng	khiêm cung	khiêm cung/khiêm tốn
20803	1.34	贵子	貴子	gùizǐ	quý tử	quý tử/quý cưng/con quý
20805	1.34	扬名	揚名	yángmíng	dương danh	nổi danh/dương danh/rạng danh/biểu dương tên tuổi/nêu cao tên tuổi
20812	1.34	再犯	再犯	zàifàn	tái phạm	tái phạm/lại phạm lần nữa
20833	1.34	悔改	悔改	hǔigǎi	hối cải	hối cải/ăn năn/ân hận/hối hận
20842	1.33	兵法	兵法	bīngfǎ	binh pháp	binh pháp/phép dụng binh
20846	1.33	摹仿	摹仿	mófǎng	mô phỏng	mô phỏng/bắt chước
20847	1.33	纬度	緯度	wěidù	vĩ độ	vĩ độ/độ vĩ
20848	1.33	苦楚	苦楚	kǔchǔ	khổ sở	khổ sở/đau đớn/đau khổ
20850	1.33	恬淡	恬淡	tiándàn	điềm đạm	không màng danh lợi/không mưu cầu danh lợi/điềm tĩnh/điềm đạm/nhạt nhẽo
20858	1.33	胚胎	胚胎	pēitāi	phôi thai	phôi thai/manh nha/lúc mới chớm nở/khi còn trong trứng nước
20862	1.33	膀胱	膀胱	bǎngguāng	bàng quang	bàng quang/bọng đái
20884	1.33	错乱	錯亂	cuòluàn	thác loạn	thác loạn/mất trí/rối loạn/thất thường/hỗn loạn/mất trật tự/bừa bãi/lộn xộn/náo loạn
20887	1.33	度量	度量	dùliàng	độ lượng	độ lượng/khoan dung/tha thứ/đạc lượng/đo lường
20898	1.33	起事	起事	qǐshì	khởi sự	khởi sự/phát động đấu tranh chính trị bằng vũ trang
20899	1.33	忠义	忠義	zhōngyì	trung nghĩa	trung nghĩa/trung thành/trung thần nghĩa sĩ
20902	1.33	开垦	開墾	kāikěn	khai khẩn	khai khẩn/khai hoang/vỡ hoang
20903	1.33	议事	議事	yìshì	nghị sự	nghị sự
20904	1.33	联接	聯接	liánjiē	liên tiếp	liên tiếp/liên tục
20942	1.32	老鬼	老鬼	lǎogǔi	lão quỷ	lão quỷ
20991	1.32	无机	無機	wújī	vô cơ	vô cơ
21004	1.31	检点	檢點	jiǎndiǎn	kiểm điểm	kiểm điểm/kiểm lại/điểm lại/xem kỹ lại/soát lại/rà soát lại/thận trọng/chú ý giữ gìn/chừng mực ý tứ/điều độ
21014	1.31	专机	專機	zhuānjī	chuyên cơ	chuyên cơ/máy bay chuyên dùng/máy bay riêng
21024	1.31	刀枪	刀鎗	dāoqiāng	đao thương	đao thương/vũ khí/dao và súng/khí giới
21037	1.31	升官	升官	shēngguān	thăng quan	thăng quan/thăng cấp
21060	1.31	正果	正果	zhèngguǒ	chính quả	chính quả
21072	1.31	炼狱	煉獄	liànyù	luyện ngục	luyện ngục/địa ngục/chịu cảnh khổ
21079	1.31	空战	空戰	kōngzhàn	không chiến	không chiến/đánh nhau giữa các máy bay/chiến đấu trên không
21082	1.31	成婚	成婚	chénghūn	thành hôn	lập gia đình/thành hôn/kết hợp/cưới
21102	1.3	雍容	雍容	yōngróng	ung dung	ung dung/khoan thai
21112	1.3	术士	術士	zhúshì	thuật sĩ	thuật sĩ/nho sĩ/nho sinh
21123	1.3	包皮	包皮	bāopí	bao bì	bao bì/bao quy đầu/bề ngoài/bề mặt/mặt ngoài/bên ngoài
21132	1.3	地利	地利	dìlì	địa lợi	địa lợi/ưu thế về địa lý/lợi thế đất đai/điều kiện đất đai có lợi cho hoa màu/lợi đất
21164	1.3	鸵鸟	鴕鳥	tuóniǎo	đà điểu	đà điểu
21165	1.3	斋戒	齋戒	zhāijiè	trai giới	trai giới/chay tịnh/phong trai/giữ trai
21171	1.3	家财	家財	jiācái	gia tài	gia tài/gia sản
21183	1.29	杂音	雜音	záyīn	tạp âm	tạp âm
21186	1.29	比试	比試	bǐshì	tỉ thí/tỷ thí	tỷ thí/so tài/thi/làm động tác/tư thế
21192	1.29	武断	武斷	wǔduàn	võ đoán	võ đoán/độc đoán/uy quyền thế mà quyết đoán bừa bãi
21198	1.29	不才	不才	bùcái	bất tài	bất tài/vô tài/không tài năng/kẻ bất tài này/kẻ hèn này/kẻ kém cỏi này
21213	1.29	探听	探聽	tàntīng	thám thính	thám thính/dò hỏi/dò xét/dò la
21220	1.29	染色体	染色體	rǎnsètǐ	nhiễm sắc thể	nhiễm sắc thể
21221	1.29	族长	族長	zúcháng	tộc trưởng	tộc trưởng
21233	1.29	谢罪	謝罪	xièzùi	tạ tội	tạ tội/nhận lỗi/xin lỗi
21234	1.29	北伐	北伐	běifá	bắc phạt	Bắc Phạt/quân bắc phạt
21237	1.29	复生	復生	fùshēng	phục sinh	sống lại/phục sinh
21247	1.29	城池	城池	chéngchí	thành trì	thành trì/thành thị/đô thị
21249	1.29	失守	失守	shīshǒu	thất thủ	thất thủ/không giữ được
21259	1.29	容积	容積	róngjī	dung tích	dung tích/sức chứa
21264	1.28	原状	原狀	yuánzhuàng	nguyên trạng	nguyên trạng
21273	1.28	战功	戰功	zhàngōng	chiến công	chiến công/công lao trong chiến đấu
21290	1.28	穴位	穴位	xuéwèi	huyệt vị	huyệt vị
21306	1.28	农奴	農奴	nóngnú	nông nô	nông nô
21314	1.28	牧童	牧童	mùtóng	mục đồng	mục đồng/chú bé chăn trâu
21317	1.28	坏死	壞死	huàisǐ	hoại tử	hoại tử/thối rữa/chết hoại/hoại thư
21319	1.27	登基	登基	dēngjī	đăng cơ	đăng cơ/lên ngôi/nối ngôi/phong/tôn lên
21322	1.27	逃犯	逃犯	táofàn	đào phạm	đào phạm/tù trốn trại/tội phạm trốn trại
21339	1.27	玄妙	玄妙	xuánmiào	huyền diệu	huyền diệu
21353	1.27	共生	共生	gòngshēng	cộng sinh	cộng sinh
21371	1.27	寄生虫	寄生蟲	jìshēngchóng	ký sinh trùng	ký sinh trùng/vật ký sinh/bọn ăn bám/kẻ ăn bám
21377	1.27	正品	正品	zhèngpǐn	chính phẩm	chính phẩm
21404	1.27	接续	接續	jiēxù	tiếp tục	tiếp tục/kế tục/liên tục/tiếp
21407	1.27	忠孝	忠孝	zhōngxiào	trung hiếu	trung hiếu
21410	1.27	上品	上品	shàngpǐn	thượng phẩm	thượng phẩm/thượng đẳng/cao cấp/bậc cao
21425	1.26	屠宰	屠宰	túzǎi	đồ tể	đồ tể/giết mổ/cũng là theo nghĩa đó
21429	1.26	寡人	寡人	guǎrén	quả nhân	quả nhân
21451	1.26	家传	家傳	jiāchuán	gia truyền	gia truyền
21461	1.26	编撰	編撰	biānzhuàn	biên soạn	biên soạn/sưu tập tài liệu/biên dịch
21478	1.26	心腹	心腹	xīnfù	tâm phúc	tâm phúc/thân tín/tâm sự thầm kín/tâm sự riêng
21513	1.25	堂皇	堂皇	tánghuáng	đường hoàng	đường hoàng/khí thế lớn/đàng hoàng/mũ áo đàng hoàng
21520	1.25	分身	分身	fēnshēn	phân thân	phân thân/dành thời gian cho việc khác
21522	1.25	作成	作成	zuòchéng	tác thành	tác thành/làm thành/làm xong
21538	1.25	巡查	巡查	xúnchá	tuần tra	tuần tra/tuần sát
21548	1.25	邪气	邪氣	xiéqì	tà khí	tà khí/tác phong không đúng đắn
21556	1.25	太尉	太尉	tàiwèi	thái úy	Thái úy/thái uý
21558	1.25	父老	父老	fùlǎo	phụ lão	phụ lão/bô lão/cụ già
21606	1.24	用兵	用兵	yòngbīng	dụng binh	dụng binh/dùng binh
21625	1.24	胡桃	胡桃	hútáo	hồ đào	hồ đào/hạch đào
21651	1.24	皇太子	皇太子	huángtàizǐ	hoàng thái tử	hoàng thái tử
21662	1.23	引渡	引渡	yǐndù	dẫn độ	dẫn độ/chỉ dẫn/đưa phạm nhân ở nước ngoài về nước xét xử
21667	1.23	南朝	南朝	nánzhāo	nam triều	nam triều/Nam Triều
21672	1.23	水印	水印	shǔiyìn	thủy ấn	thủy ấn/in nước/hình mờ/ngấn nước/vệt nước/con dấu hiệu buôn/con dấu cửa hàng
21676	1.23	讲堂	講堂	jiǎngtáng	giảng đường	giảng đường/phòng học/nơi dạy học
21687	1.23	大肠	大腸	dàcháng	đại tràng	đại tràng/ruột già/ruột kết
21697	1.23	神力	神力	shénlì	thần lực	thần lực/sức mạnh ghê gớm
21704	1.23	钻心	鑽心	zuànxīn	toàn tâm	toàn tâm/bứt rứt/ray rứt/kim châm muối xát
21706	1.23	原由	原由	yuányóu	nguyên do	nguyên do
21707	1.23	家畜	家畜	jiāchù	gia súc	gia súc/súc vật trong nhà/giống muông nuôi trong nhà
21720	1.23	舞场	舞場	wǔcháng	vũ trường	sàn nhảy/vũ trường
21725	1.23	精粹	精粹	jīngcùi	tinh túy	tinh túy/tinh tuý/ngắn gọn/cô đọng
21729	1.22	天门	天門	tiānmén	thiên môn	Thiên môn/cửa thiên cung/cổng thiên đàng/cửa trời/cổng cung điện vua chúa/giữa trán/tâm
21744	1.22	红海	紅海	hónghǎi	hồng hải	Hồng Hải/Biển Đỏ/Red Sea
21750	1.22	守信	守信	shǒuxìn	thủ tín	thủ tín/giữ chữ tín
21751	1.22	群臣	群臣	qúnchén	quần thần	quần thần
21752	1.22	放电	放電	fàngdiàn	phóng điện	phóng điện/phát điện
21774	1.22	精制	精製	jīngzhì	tinh chế	tinh chế/lọc/tinh lọc/làm cho trong
21790	1.22	管束	管束	guǎnshù	quản thúc	quản thúc/kềm chế/quản chế/nén lại/kềm lại/ràng buộc/ràng giữ
21793	1.22	八仙	八仙	bāxiān	bát tiên	bát tiên
21800	1.22	诏书	詔書	zhàoshū	chiếu thư	chiếu thư/chiếu chỉ/chiếu của vua
21809	1.22	奸淫	姦淫	jiānyín	gian dâm	gian dâm/thông dâm/cưỡng hiếp/cưỡng dâm/dụ dỗ để cưỡng hiếp
21820	1.21	纪要	紀要	jìyào	kỷ yếu	kỷ yếu/tóm tắt/ghi chép những điều cốt yếu
21828	1.21	名分	名分	míngfēn	danh phận	danh phận/thân phận/địa vị/thân thế
21876	1.21	血浆	血漿	xiějiāng	huyết tương	huyết tương
21882	1.21	才情	才情	cáiqíng	tài tình	tài tình/tài hoa/tài ba/tài nghệ
21892	1.21	伏击	伏擊	fújí	phục kích	phục kích/mai phục
21903	1.21	奴仆	奴僕	núpū	nô bộc	nô bộc/đầy tớ/người hầu
21911	1.21	败露	敗露	bàilù	bại lộ	bại lộ/vỡ lở/bị vạch trần/bị phơi bày
21925	1.2	侠义	俠義	xiáyì	hiệp nghĩa	hiệp nghĩa/nghĩa hiệp
21967	1.2	果报	果報	guǒbào	quả báo	quả báo/trừng phạt/báo thù
21976	1.2	不成文	不成文	bùchéngwén	bất thành văn	bất thành văn/hiểu ngầm/hiểu ý/ngầm
21987	1.2	谋略	謀略	móulvè	mưu lược	mưu lược/sách lược
21989	1.2	演进	演進	yǎnjìn	diễn tiến	diễn tiến
21997	1.2	执掌	執掌	zhízhǎng	chấp chưởng	chấp chưởng/nắm giữ/quản lý/trông coi/giữ
22004	1.2	重合	重合	zhònghé	trùng hợp	trùng hợp/trùng khít/chồng
22006	1.2	押解	押解	yājiě	áp giải	áp giải/bắt giải đi
22017	1.2	穷尽	窮盡	qióngjǐn	cùng tận	cuối cùng/cùng tận/vô tận
22018	1.2	物证	物證	wùzhèng	vật chứng	vật chứng
22032	1.19	防身	防身	fángshēn	phòng thân	phòng thân/hộ thân
22041	1.19	兽性	獸性	shòuxìng	thú tính	thú tính/dã man/man rợ
22043	1.19	连手	連手	liánshǒu	liên thủ	liên thủ
22062	1.19	暂缓	暫緩	zànhuǎn	tạm hoãn	tạm hoãn
22072	1.19	纯熟	純熟	chúnshú	thuần thục	thuần thục/thành thạo/khéo léo/thành thục
22081	1.19	公所	公所	gōngsuǒ	công sở	công sở/sở công
22087	1.19	汇兑	匯兌	hùidùi	hối đoái	hối đoái/chuyển tiền/gửi tiền
22092	1.19	惨状	慘狀	cǎnzhuàng	thảm trạng	thảm trạng/tình cảnh bi thảm/tình trạng bi thảm
22100	1.19	闺房	閨房	gūifáng	khuê phòng	khuê phòng
22122	1.19	师爷	師爺	shīyé	sư gia	sư gia/trợ lý/trọ tá/trợ tá mời làm riêng không có trong biên chế
22128	1.19	死守	死守	sǐshǒu	tử thủ	tử thủ/cố thủ/cố sống chết để giữ lấy/giữ khư khư/tuân theo máy móc
22130	1.19	系统化	系統化	xìtǒnghuà	hệ thống hóa	hệ thống hóa
22136	1.18	脱险	脫險	tuōxiǎn	thoát hiểm	thoát hiểm/thoát khỏi nguy hiểm
22141	1.18	神农	神農	shénnóng	thần nông	Thần Nông
22148	1.18	临阵	臨陣	línzhèn	lâm trận	lâm trận/tham gia chiến đấu
22151	1.18	豺狼	豺狼	cháiláng	sài lang	sài lang/lang sói/cầy sói
