chinese word ranking	frequency	word	traditional	pinyin	hanviet	meaning
26017	0.82	诗话	詩話	shīhuà	thi thoại	thi thoại/tiểu thuyết xen thơ
26018	0.82	伉俪	伉儷	kànglì	kháng lệ	phu thê/vợ chồng
26019	0.82	串讲	串講	chuànjiǎng	xuyến giảng	phân tích câu/giải thích ý bài theo câu theo chữ/giảng xuyên suốt bài/tổng kết/giảng khái quát
26020	0.82	氢弹	氫彈	qīngdàn	khinh đàn/khinh đạn	bom khinh khí/bom Hy-đrô
26021	0.82	利比里亚	利比裡亞	lìbǐlǐyà	lợi bì lí á/lợi bì lý á/lợi bỉ lí á/lợi bỉ lý á/lợi tỉ lí á/lợi tỉ lý á/lợi bí lí á/lợi bí lý á	Li-bê-ri-a/Liberia
26022	0.82	同盟会	同盟會	tóngménghùi	đồng minh hội/đồng minh cối	Trung Quốc đồng minh hội/hội đồng minh
26023	0.82	救下	救下	jìuxià	cứu hạ/cứu há	cứu
26024	0.82	硬邦邦	硬邦邦	yìngbāngbāng	ngạnh bang bang	cứng rắn/rắn chắc/chắc chắn
26025	0.82	旅伴	旅伴	lv̌bàn	lữ bạn	bạn đồng hành/bạn đường
26026	0.82	无业游民	無業遊民	wúyèyóumín	vô nghiệp du dân/mô nghiệp du dân	không việc làm
26027	0.82	僵住	僵住	jiāngzhù	cương trụ	cứng đờ
26028	0.82	夸夸其谈	誇誇其談	kuākuāqítán	khoa khoa ký đàm/khoa khoa ki đàm/khoa khoa kì đàm/khoa khoa kỳ đàm/khoa khỏa ký đàm/khoa khỏa ki đàm/khoa khỏa kì đàm/khoa khỏa kỳ đàm/khỏa khoa ký đàm/khỏa khoa ki đàm/khỏa khoa kì đàm/khỏa khoa kỳ đàm/khỏa khỏa ký đàm/khỏa khỏa ki đàm/khỏa khỏa kì đàm/khỏa khỏa kỳ đàm	nói bốc nói phét/khoe khoang khoác lác/ba hoa chích choè/ba hoa xích thố
26029	0.82	娶亲	娶親	qǔqīn	thú thân/thú thấn	đón dâu/lấy vợ/kết hôn
26030	0.82	理疗	理療	lǐliáo	lí liệu/lý liệu	vật lý trị liệu/chữa bệnh bằng phương pháp vật lý
26031	0.82	大手大脚	大手大腳	dàshǒudàjiǎo	đại thủ đại cước/đại thủ thái cước/thái thủ đại cước/thái thủ thái cước	tiêu tiền như nước/ăn xài phung phí/vung tay quá trán
26032	0.82	活页	活頁	huóyè	quạt hiệt/hoạt hiệt	trang rời/giấy rời/in rời
26033	0.82	弱不禁风	弱不禁風	ruòbùjìnfēng	nhược phầu câm phong/nhược phầu cấm phong/nhược phủ câm phong/nhược phủ cấm phong/nhược bất câm phong/nhược bất cấm phong/nhược phi câm phong/nhược phi cấm phong	yếu đuối/mong manh/gầy yếu/ốm yếu
26034	0.82	心气	心氣	xīnqì	tâm khí/tâm khất	lòng dạ/ý định/chí khí/tâm tình/trong lòng/tính khí/bụng dạ/khí lượng
26035	0.82	装糊涂	裝糊塗	zhuānghútú	trang hồ đồ/trang hồ trà	giả bộ hồ đồ
26036	0.82	归隐	歸隱	gūiyǐn	quy ẩn/quy ấn	quy ẩn/về quê ở ẩn/lui về ở ẩn/ẩn cư
26038	0.82	宽心	寬心	kuānxīn	khoan tâm	giải sầu/giải phiền/tiêu sầu/bớt buồn
26039	0.82	虎头	虎頭	hǔtóu	hổ đầu	đầu hổ
26040	0.82	小意思	小意思	xiǎoyìsī	tiểu ý tư/tiểu ý tai/tiểu ý tứ	chút lòng thành
26041	0.82	除夕夜	除夕夜	chúxīyè	trừ tịch dạ	đêm trừ tịch - đêm 30
26042	0.82	薄纱	薄紗	bóshā	bạc sa/bác sa	sa mỏng/voan mỏng/the
26043	0.82	试制	試制	shìzhì	thí chế	chế tạo thử
26044	0.82	劳斯莱斯	勞斯萊斯	láosīláisī	lao tư lai tư	Phantom
26045	0.82	一败涂地	一敗塗地	yībàitúdì	nhất bại đồ đích/nhất bại đồ địa/nhất bại trà đích/nhất bại trà địa	thất bại thảm hại/thua không còn manh giáp
26046	0.82	骤雨	驟雨	zòuyǔ	sậu vú/sậu vũ	mưa rào
26047	0.82	老宅	老宅	lǎozhái	lão trạch	nhà cũ
26048	0.82	爱理不理	愛理不理	àilǐbùlǐ	ái lí phầu lí/ái lí phầu lý/ái lí phủ lí/ái lí phủ lý/ái lí bất lí/ái lí bất lý/ái lí phi lí/ái lí phi lý/ái lý phầu lí/ái lý phầu lý/ái lý phủ lí/ái lý phủ lý/ái lý bất lí/ái lý bất lý/ái lý phi lí/ái lý phi lý	xa cách/khó gần/không cởi mở
26050	0.82	生产率	生產率	shēngchǎnlv̀	sanh sản soát/sanh sản súy/sanh sản luật/sanh sản suất/sinh sản soát/sinh sản súy/sinh sản luật/sinh sản suất	năng suất/hiệu suất
26051	0.82	国号	國號	guóhào	quốc hiệu/quốc hào	quốc hiệu
26052	0.82	萧索	蕭索	xiāosuǒ	tiêu tác/tiêu sách	tiêu điều/vắng lặng/không náo nhiệt
26053	0.82	纷扰	紛擾	fēnrǎo	phân nhiễu	hỗn loạn/rối bời
26054	0.82	上朝	上朝	shàngzhāo	thượng triều/thượng triêu/thướng triều/thướng triêu	vào triều/thượng triều/vào chầu/lên triều
26055	0.82	开小差	開小差	kāixiǎochà	khai tiểu sai/khai tiểu sái/khai tiểu si/khai tiểu soa	quân nhân đào ngũ/trốn chạy/bỏ trốn/đào ngũ/không tập trung/phân tán/tản mạn
26056	0.82	灼伤	灼傷	zhuóshāng	chước thương	tổn thương
26057	0.82	嘀嘀咕咕	嘀嘀咕咕	dídígūgū	đích đích cô cô	nói nhỏ/nói thầm/càu nhàu/cằn nhằn
26058	0.82	半死不活	半死不活	bànsǐbùhuó	bán tử phầu quạt/bán tử phầu hoạt/bán tử phủ quạt/bán tử phủ hoạt/bán tử bất quạt/bán tử bất hoạt/bán tử phi quạt/bán tử phi hoạt	nửa chết nửa sống/lừ đừ/sống dở chết dở/sống ngắc ngoải/không sinh khí/không tinh thần
26059	0.82	偏西	偏西	piānxī	thiên tây/thiên tê	ngã về tây
26060	0.82	卧病	臥病	wòbìng	ngọa bệnh	ốm đau/đau bệnh/đau ốm
26061	0.82	有利可图	有利可圖	yǒulìkětú	dựu lợi khả đồ/dựu lợi khắc đồ/hữu lợi khả đồ/hữu lợi khắc đồ	có thể có lợi
26062	0.82	空前绝后	空前絕後	kōngqiánjuéhòu	khổng tiền tuyệt hấu/khổng tiền tuyệt hậu/không tiền tuyệt hấu/không tiền tuyệt hậu/khống tiền tuyệt hấu/khống tiền tuyệt hậu	không tiền khoáng hậu/trước không có, sau này cũng không có/không bao giờ có
26063	0.82	撑住	撐住	chēngzhù	xanh trụ	chống đỡ
26064	0.82	酒宴	酒宴	jǐuyàn	tửu yến	tiệc rượu
26065	0.82	白色恐怖	白色恐怖	báisèkǒngbù	bạch sắc khúng phố/bạch sắc khủng phố	khủng bố trắng/tắm máu
26066	0.82	栀子	梔子	zhīzǐ	chi tử/chi tý	sơn chi/cây dành dành
26067	0.82	悦目	悅目	yuèmù	duyệt mục	vui mắt/thích mắt/dễ coi/đẹp mắt
26068	0.82	同甘共苦	同甘共苦	tónggāngòngkǔ	đồng cam cung khổ/đồng cam cộng khổ	đồng cam cộng khổ/chia ngọt xẻ bùi/sướng khổ có nhau
26069	0.82	六旬	六旬	lìuxún	lục tuần/lục quân	sáu mươi/lục tuần
26070	0.82	化学家	化學家	huàxuéjiā	hóa học gia/hóa học cô	nhà hóa học
26072	0.82	发愿	發願	fāyuàn	phát nguyện	nguyện/nguyện vọng
26073	0.82	心迹	心跡	xīnjī	tâm tích	cõi lòng/thực trạng nội tâm
26074	0.82	育种	育種	yùzhǒng	dục chúng/dục chủng	gây giống/ươm giống/tạo giống
26075	0.82	垂泪	垂淚	chúilèi	thùy lệ	rơi lệ/nước mắt/lệ
26077	0.82	缓刑	緩刑	huǎnxíng	hoãn hình	hoãn thi hành hình phạt/hoãn án
26078	0.82	日光浴	日光浴	rìguāngyù	nhật quang dục	tắm nắng/phơi nắng
26079	0.82	大肉	大肉	dàròu	đại nậu/đại nhục/đại nhụ/thái nậu/thái nhục/thái nhụ	thịt heo/thịt lợn
26080	0.82	草包	草包	cǎobāo	thảo bao	bao cỏ/người ngu ngốc/túi rơm/bao rơm/bị bằng rơm/đồ bị thịt/đồ bao rơm/đồ ăn hại/đồ dốt đặc cán mai/đồ vô dụng/đồ bất tài/đồ không làm được trò trống gì cả/đồ vá áo túi cơm
26081	0.82	啄木鸟	啄木鳥	zhuómùniǎo	trác mộc điểu	chim gõ kiến
26082	0.82	至诚	至誠	zhìchéng	chí thành	thành tâm thành ý/thật thà/thành thực/chân thành
26083	0.82	泰然	泰然	tàirán	thái nhiên	thản nhiên/bình thản/bình tĩnh/ung dung
26086	0.82	穷追不舍	窮追不捨	qióngzhūibùshè	cùng truy phầu xá/cùng truy phầu xả/cùng truy phủ xá/cùng truy phủ xả/cùng truy bất xá/cùng truy bất xả/cùng truy phi xá/cùng truy phi xả/cùng đôi phầu xá/cùng đôi phầu xả/cùng đôi phủ xá/cùng đôi phủ xả/cùng đôi bất xá/cùng đôi bất xả/cùng đôi phi xá/cùng đôi phi xả	theo đuổi không bỏ
26087	0.82	怜香惜玉	憐香惜玉	liánxiāngxīyù	liên hương tích ngọc/liên hương tích túc/lân hương tích ngọc/lân hương tích túc	thương hương tiếc ngọc
26088	0.82	翩然	翩然	piānrán	phiên nhiên	nhanh nhẹn
26089	0.82	迅即	迅即	xùnjí	tấn tức	lập tức
26090	0.81	哀嚎	哀嚎	āiháo	ai hào	kêu rên
26091	0.81	至理名言	至理名言	zhìlǐmíngyán	chí lí danh ngân/chí lí danh ngôn/chí lý danh ngân/chí lý danh ngôn	lời lẽ chí lý/lời nói chí lý
26092	0.81	芍药	芍藥	sháoyào	thược ước/thược điếu/thược dược	cây thược dược/hoa thược dược/bông thược dược
26093	0.81	青白	青白	qīngbái	thanh bạch	xanh trắng
26094	0.81	不恭	不恭	bùgōng	phầu cung/phủ cung/bất cung/phi cung	vô lễ/thiếu kính trọng/thiếu tôn kính/bất kính/không nghiêm túc/thiếu nghiêm túc
26095	0.81	火石	火石	huǒshí	hỏa thạch	đá lấy lửa/đá lửa
26096	0.81	强占	強占	qiángzhān	cưỡng chiêm/cưỡng chiếm/cường chiêm/cường chiếm/cương chiêm/cương chiếm	chiếm đoạt/cướp lấy/cưỡng chiếm/dùng bạo lực xâm chiếm/dùng vũ lực chiếm giữ
26097	0.81	雷打不动	雷打不動	léidǎbùdòng	lôi đả phầu động/lôi đả phủ động/lôi đả bất động/lôi đả phi động	kiên trì/bền lòng/kiên cố/bền lòng vững dạ
26098	0.81	保护神	保護神	bǎohùshén	bảo hộ thần	thần hộ mệnh/thần bảo hộ/thành hoàng
26099	0.81	转接	轉接	zhuǎnjiē	chuyến tiếp/chuyển tiếp	bật
26100	0.81	穷乡僻壤	窮鄉僻壤	qióngxiāngpìrǎng	cùng hương tích nhưỡng	thâm sơn cùng cốc/hoang vu hẻo lánh/hang cùng ngõ hẽm
26101	0.81	竟自	竟自	jìngzì	cánh tự	nhưng vẫn/mà/lại/vậy mà
26102	0.81	见缝插针	見縫插針	jiànféngchāzhēn	kiến phúng sáp châm/kiến phúng tráp châm/kiến phùng sáp châm/kiến phùng tráp châm/hiện phúng sáp châm/hiện phúng tráp châm/hiện phùng sáp châm/hiện phùng tráp châm	tận dụng mọi thứ/tận dụng triệt để ;/tận dụng triệt để
26103	0.81	白金汉宫	白金漢宮	báijīnhàngōng	bạch kim hán cung	cung điện Bấc-kinh-hem/Bấc-kinh-hem/Buckingham
26104	0.81	地堡	地堡	dìbǎo	đích bảo/địa bảo	lô-cốt/boong-ke
26105	0.81	注射器	注射器	zhùshèqì	chú dịch khí/chú xạ khí/chú dạ khí	ống chích/ống tiêm
26106	0.81	丰功伟绩	豐功偉績	fēnggōngwěijī	phong công vĩ tích	công tích vĩ đại/công lao to lớn/công lao vĩ đại/có công lớn
26107	0.81	届满	屆滿	jièmǎn	giới mãn	mãn khoá/hết nhiệm kỳ
26108	0.81	绕来绕去	繞來繞去	ràoláiràoqù	nhiễu lai nhiễu khứ/nhiễu lai nhiễu khu/nhiễu lãi nhiễu khứ/nhiễu lãi nhiễu khu	nhiễu lai nhiễu khứ
26109	0.81	祸国殃民	禍國殃民	huòguóyāngmín	họa quốc ương dân	hại nước hại dân/sâu dân mọt nước
26110	0.81	失实	失實	shīshí	thất thật	không xác thực/thất thiệt/không chân thật
26111	0.81	横生	橫生	héngshēng	hoạnh sanh/hoạnh sinh/hoành sanh/hoành sinh/quáng sanh/quáng sinh	mọc lan tràn/mọc lung tung/không ngờ/nảy sinh bất ngờ/liên tục xuất hiện
26112	0.81	丑角	丑角	chǒujiǎo	xú giốc/xú giác/sửu giốc/sửu giác	vai hề/anh hề/người hay pha trò/trò khôi hài/trò hề/hài kịch/nhân vật phản diện/vai mất mặt
26113	0.81	占多数	占多數	zhānduōshù	chiêm đa sác/chiêm đa xúc/chiêm đa số/chiêm đa sổ/chiếm đa sác/chiếm đa xúc/chiếm đa số/chiếm đa sổ	chiếm đa số
26114	0.81	维新	維新	wéixīn	duy tân	duy tân/đổi mới
26115	0.81	改选	改選	gǎixuǎn	cải tuyến/cải tuyển	bầu lại
26116	0.81	刺目	刺目	cìmù	thứ mục/thích mục	chói mắt/gai mắt/chướng mắt/loè loẹt/loá mắt
26117	0.81	下颚	下顎	xiàè	hạ ngạc/há ngạc	càng dưới/hàm dưới
26118	0.81	回笼	回籠	húilóng	hối lộng/hối lung/hồi lộng/hồi lung	hấp lại/thu hồi
26119	0.81	鼻翼	鼻翼	bíyì	tị dực	mũi thở/cánh mũi
26120	0.81	作乐	作樂	zuòlè	tác nhạc/tác lạc/tác nhạo	mua vui/làm vui/soạn nhạc/viết nhạc/sáng tác nhạc
26121	0.81	花天酒地	花天酒地	huātiānjǐudì	hoa thiên tửu đích/hoa thiên tửu địa	ăn chơi đàng điếm/ăn chơi lu bù/rượu chè be bét
26122	0.81	拼盘	拼盤	pīnpán	biện bàn/phiên bàn/phấn bàn/bính bàn	thịt nguội/món ăn nguội
26123	0.81	蜂窝煤	蜂窩煤	fēngwōméi	phong oa môi	than tổ ong
26124	0.81	方方正正	方方正正	fāngfāngzhèngzhèng	phương phương chánh chánh/phương phương chánh chính/phương phương chính chánh/phương phương chính chính	ngăn nắp/ngay ngắn/chỉnh tề/vuông
26125	0.81	马前	馬前	mǎqián	mã tiền	trước ngựa
26126	0.81	剪贴	剪跕	jiǎntiē	tiễn thiếp	cắt dán/trò chơi cắt dán
26127	0.81	砂石	砂石	shāshí	sa thạch	cát đá/cát và đá
26128	0.81	守寡	守寡	shǒuguǎ	thú quả/thủ quả	thủ tiết/ở goá/ở vậy
26129	0.81	寿辰	壽辰	shòuchén	thọ thần/thọ thìn	ngày sinh/sinh nhật
26130	0.81	还礼	還禮	huánlǐ	hoàn lễ/toàn lễ	hoàn lễ/đáp lễ/chào lại/chào đáp lễ/tặng lại lễ vật/biếu lại quà
26131	0.81	屈指	屈指	qūzhǐ	khuất chỉ/quật chỉ	bấm tay/bấm đốt ngón tay/gập đầu ngón tay đếm
26132	0.81	话别	話別	huàbié	thoại biệt	nói lời tạm biệt/nói lời chia tay/nói chuyện trước khi chia tay/nói chuyện trước lúc từ biệt
26133	0.81	封建主义	封建主義	fēngjiànzhǔyì	phong kiến chủ nghĩa/phong kiển chủ nghĩa	chủ nghĩa phong kiến/phong kiến
26134	0.81	蠢货	蠢貨	chǔnhuò	xuẩn hóa	ngu xuẩn/đồ ngu/đồ đần độn
26136	0.81	传动	傳動	chuándòng	truyện động/truyến động/truyền động	truyền lực/phát/truyền/chuyển giao
26137	0.81	危重	危重	wēizhòng	nguy trọng/nguy trùng	trầm trọng nguy hiểm
26138	0.81	化脓	化膿	huànóng	hóa nùng	sinh mủ/nổi mủ/mưng mủ/cương mủ/bưng mủ
26141	0.81	文字学	文字學	wénzìxué	văn tự học/vấn tự học	văn tự học
26142	0.81	心慌意乱	心慌意亂	xīnhuāngyìluàn	tâm hoảng ý loạn	tâm hoảng ý loạn/ruột gan rối bời/lòng dạ rối bời/hoang mang
26143	0.81	平平常常	平平常常	píngpíngchángcháng	bình bình thường thường/bình biền thường thường/biền bình thường thường/biền biền thường thường	không có gì đặc biệt
26144	0.81	乱套	亂套	luàntào	loạn sáo	lộn xộn/lẫn lộn
26145	0.81	纸醉金迷	紙醉金迷	zhǐzùijīnmí	chỉ túy kim mê	ngợp trong vàng son/xa hoa đồi truỵ
26146	0.81	须眉	鬚眉	xūméi	tu my/tu mi	tu mi/bực mày râu/mày râu/đàn ông/đấng tu mi
26147	0.81	柯林斯	柯林斯	kēlínsī	kha lâm tư	Kha Lâm Tư
26148	0.81	诗坛	詩壇	shītán	thi đàn	thi đàn/làng thơ/giới làm thơ
26149	0.81	侵扰	侵擾	qīnrǎo	xâm nhiễu	quấy nhiễu/quấy rối
26150	0.81	枕巾	枕巾	zhěnjīn	chấm cân/chẩm cân	áo gối/khăn phủ gối
26151	0.81	引经据典	引經據典	yǐnjīngjùdiǎn	dẫn kinh cứ điển/dẫn kinh cư điển/dấn kinh cứ điển/dấn kinh cư điển	nói có sách, mách có chứng/trích dẫn kinh điển
26152	0.81	认人	認人	rènrén	nhận nhân	nhận thức/nhận ra/phân biệt - con người/người khác
26153	0.81	记挂	記掛	jìguà	kí quải	nhớ/nhớ nhung/tưởng nhớ
26154	0.81	逃去	逃去	táoqù	đào khứ/đào khu	bỏ chạy
26155	0.81	家丑	家醜	jiāchǒu	gia xú/gia sửu/cô xú/cô sửu	việc xấu trong nhà/chuyện xấu trong gia đình
26156	0.81	订户	訂戶	dìnghù	đính hộ	người đặt hàng/người đặt mua
26157	0.81	支取	支取	zhīqǔ	chi thủ	lãnh/lĩnh
26158	0.81	苦思冥想	苦思冥想	kǔsīmíngxiǎng	khổ tư minh tưởng/khổ tai minh tưởng/khổ tứ minh tưởng	trầm tư suy nghĩ/trầm ngâm suy nghĩ
26159	0.81	震憾	震憾	zhènhàn	chấn hám	kinh ngạc
26160	0.81	小成	小成	xiǎochéng	tiểu thành	chút thành tựu
26161	0.81	军歌	軍歌	jūngē	quân ca	quân ca/hành khúc
26162	0.81	兜圈子	兜圈子	dōuquānzǐ	đâu quyển tử/đâu quyển tý	vòng quanh/lượn vòng/vòng vo/quanh co
26163	0.81	苏区	蘇區	sūqū	tô khu/tô âu	khu Xô-Viết
26164	0.81	仿冒	仿冒	fǎngmào	bàng mạo/bàng mặc/phỏng mạo/phỏng mặc/phảng mạo/phảng mặc	giả mạo/làm nhái/làm giả/bắt chước
26166	0.81	闲心	閒心	xiánxīn	gián tâm/gian tâm/nhàn tâm	lòng thanh thản/lòng dạ thảnh thơi
26167	0.81	一路平安	一路平安	yīlùpíngān	nhất lộ bình an/nhất lộ biền an	lên đường bình an
26168	0.81	瘪三	癟三	piēsān	tất tam/tất tám/biết tam/biết tám	ma-cà-bông/dân lang thang/bụi đời
26169	0.81	劳碌	勞碌	láolù	lao lục	lao lực/vất vả/gian khổ/khó nhọc
26170	0.81	死皮赖脸	死皮賴臉	sǐpílàiliǎn	tử bì lại kiểm/tử bì lại thiểm	mặt dày mày dạn/mặt dạn mày dày
26171	0.81	液化	液化	yèhuà	dịch hóa	hoá lỏng/biến thành chất lỏng
26172	0.81	朱砂	硃砂	zhūshā	chu sa	chu sa
26175	0.81	俭朴	儉樸	jiǎnpò	kiệm phác/kiệm bốc	đơn giản/tiết kiệm/giản dị/tằn tiện
26176	0.81	闭路电视	閉路電視	bìlùdiànshì	bế lộ điện thị	truyền hình cáp/hệ thống truyền hình cáp
26177	0.81	萨拉	薩拉	sàlā	tát lạp	Tát Lạp
26178	0.81	脸盘	臉盤	liǎnpán	kiểm bàn/thiểm bàn	gương mặt
26179	0.81	易事	易事	yìshì	dịch sự/dị sự	chuyện dễ
26180	0.81	愚笨	愚笨	yúbèn	ngu bổn	ngu dốt/ngu đần/đần độn
26181	0.81	劳动强度	勞動強度	láodòngqiángdù	lao động cưỡng đạc/lao động cưỡng độ/lao động cường đạc/lao động cường độ/lao động cương đạc/lao động cương độ	cường độ lao động
26182	0.81	大兴安岭	大興安嶺	dàxīngānlíng	đại hưng an lĩnh/đại hứng an lĩnh/thái hưng an lĩnh/thái hứng an lĩnh	núi Đại Hưng An
26183	0.81	晶体管	晶體管	jīngtǐguǎn	tinh thể quản	bóng bán dẫn
