rank	frequency	word	pinyin	traditional	hanviet
49315.0	0.65	满江红	mǎnjiānghóng	滿江紅	mãn giang hồng
49316.0	0.65	小标题	xiǎobiāotí	小標題	tiểu phiêu đề, tiểu tiêu đề
49317.0	0.65	泸	lú	瀘	lô
49318.0	0.65	孙宁	sūnníng	孫寧	tốn nịnh, tốn trữ, tốn ninh, tôn nịnh, tôn trữ, tôn ninh
49319.0	0.65	椽	chuán	椽	chuyên
49320.0	0.64	坎特	kǎntè	坎特	khảm đặc
49321.0	0.64	嘶鸣	sīmíng	嘶鳴	tê minh
49322.0	0.64	润滑剂	rùnhuájì	潤滑劑	nhuận hoạt tề, nhuận cốt tề
49323.0	0.64	程老师	chénglǎoshī	程老師	trình lão sư
49324.0	0.64	┉	┉	┉	
49325.0	0.64	无从谈起	wúcóngtánqǐ	無從談起	vô tụng đàm khởi, vô túng đàm khởi, vô tung đàm khởi, vô thung đàm khởi, vô tòng đàm khởi, mô tụng đàm khởi, mô túng đàm khởi, mô tung đàm khởi, mô thung đàm khởi, mô tòng đàm khởi
49328.0	0.64	张经理	zhāngjīnglǐ	張經理	trướng kinh lí, trướng kinh lý, trương kinh lí, trương kinh lý
49329.0	0.64	金身	jīnshēn	金身	kim thân, kim quyên
49330.0	0.64	财经类	cáijīnglèi	財經類	tài kinh loại
49331.0	0.64	雷诺阿	léinuòā	雷諾阿	lôi nặc a, lôi nặc á
49333.0	0.64	王健	wángjiàn	王健	vượng kiện, vương kiện
49336.0	0.64	夜大	yèdà	夜大	dạ đại, dạ thái
49338.0	0.64	西伦敦学院	xīlúndūnxuéyuàn	西倫敦學院	tây luân đôi học viện, tây luân độn học viện, tây luân đôn học viện, tây luân đối học viện, tê luân đôi học viện, tê luân độn học viện, tê luân đôn học viện, tê luân đối học viện
49339.0	0.64	box	box	box	
49340.0	0.64	洪金	hóngjīn	洪金	hồng kim
49342.0	0.64	母羊	mǔyáng	母羊	mẫu dương
49344.0	0.64	several	several	several	
49346.0	0.64	侯威	hóuwēi	侯威	hầu uy
49352.0	0.64	调适	diàoshì	調適	điều thích, điều quát, điều đích, điệu thích, điệu quát, điệu đích
49353.0	0.64	Eva	Eva	Eva	
49354.0	0.64	苹果园	píngguǒyuán	蘋果園	bình quả viên, tần quả viên
49355.0	0.64	蓟县	jìxiàn	薊縣	kế huyền, kế huyện
49356.0	0.64	闻知	wénzhī	聞知	vặn tri, văn tri, vấn tri
49357.0	0.64	许非同	xǔfēitóng	許非同	hử phi đồng, hổ phi đồng, hứa phi đồng
49358.0	0.64	一九六一	yījǐulìuyī	一九六一	nhất cưu lục nhất, nhất cửu lục nhất
49359.0	0.64	MACHINE	MACHINE	MACHINE	
49364.0	0.64	羔	gāo	羔	cao
49367.0	0.64	认作	rènzuò	認作	nhận tác
49368.0	0.64	面点	miàndiǎn	面點	miến điểm, diện điểm
49370.0	0.64	新义州	xīnyìzhōu	新義州	tân nghĩa châu
49371.0	0.64	两地分居	liǎngdìfēnjū	兩地分居	lạng đích phận cư, lạng đích phận kí, lạng đích phân cư, lạng đích phân kí, lạng địa phận cư, lạng địa phận kí, lạng địa phân cư, lạng địa phân kí, lưỡng đích phận cư, lưỡng đích phận kí, lưỡng đích phân cư, lưỡng đích phân kí, lưỡng địa phận cư, lưỡng địa phận kí, lưỡng địa phân cư, lưỡng địa phân kí
49372.0	0.64	逆时针	nìshízhēn	逆時針	nghịnh thì châm, nghịnh thời châm, nghịch thì châm, nghịch thời châm
49374.0	0.64	师友	shīyǒu	師友	sư hữu
49376.0	0.64	监考员	jiānkǎoyuán	監考員	giam khảo viên, giam khảo vân, giám khảo viên, giám khảo vân
49378.0	0.64	雪雪	xuěxuě	雪雪	tuyết tuyết
49379.0	0.64	诈骗罪	zhàpiànzùi	詐騙罪	trá phiến tội
49380.0	0.64	男工	nángōng	男工	nam công
49381.0	0.64	高翔	gāoxiáng	高翔	cao tường
49382.0	0.64	梧州	wúzhōu	梧州	ngộ châu, ngô châu
49383.0	0.64	煤气罐	méiqìguàn	煤氣罐	môi khí quán, môi khất quán
49385.0	0.64	肿块	zhǒngkuài	腫塊	thũng khối, trũng khối
49386.0	0.64	李峰	lǐfēng	李峰	lí phong, lý phong
49387.0	0.64	职业性	zhíyèxìng	職業性	chức nghiệp tính
49389.0	0.64	Goodbye	Goodbye	Goodbye	
49390.0	0.64	叫开	jiàokāi	叫開	khiếu khai
49394.0	0.64	秋红	qīuhóng	秋紅	thu hồng
49395.0	0.64	雾里	wùlǐ	霧裡	vụ lí, vụ lý
49396.0	0.64	开手	kāishǒu	開手	khai thủ
49397.0	0.64	粟裕	sùyù	粟裕	túc dụ
49400.0	0.64	绿豆汤	lv̀dòutāng	綠豆湯	lục đậu sương, lục đậu thang, lục đậu thãng
49401.0	0.64	Win9x	Win9x	Win9x	
49402.0	0.64	挺会	tǐnghùi	挺會	đĩnh hội, đĩnh cối
49406.0	0.64	VI	VI	VI	
49408.0	0.64	穆勒	mùlè	穆勒	mục lặc, mặc lặc
49409.0	0.64	黄浦	huángpǔ	黃浦	hoàng phổ, hoàng phố
49412.0	0.64	经济界	jīngjìjiè	經濟界	kinh tế giới, kinh tể giới
49413.0	0.64	布克	bùkè	布克	bố khắc
49414.0	0.64	伦勃朗	lúnbólǎng	倫勃朗	luân bột lãng
49416.0	0.64	梅森	méisēn	梅森	mai sâm
49418.0	0.64	These	These	These	
49419.0	0.64	蝗	huáng	蝗	hoàng
49421.0	0.64	甑	zèng	甑	tắng
49423.0	0.64	茶庄	cházhuāng	茶莊	trà trang
49425.0	0.64	浴血奋战	yùxiěfènzhàn	浴血奮戰	dục huyết phấn chiến
49427.0	0.64	阿迪达斯	ādídásī	阿迪達斯	a địch đạt tư, á địch đạt tư
49428.0	0.64	徐莉	xúlì	徐莉	từ lị
49430.0	0.64	郭崇兴	guōchóngxīng	郭崇興	quách sùng hưng, quách sùng hứng
49431.0	0.64	Say	Say	Say	
49432.0	0.64	SAP	SAP	SAP	
49433.0	0.64	炕沿	kàngyán	炕沿	kháng duyên
49434.0	0.64	总督府	zǒngdūfǔ	總督府	tổng đốc phủ
49435.0	0.64	中央戏剧学院	zhōngyāngxìjùxuéyuàn	中央戲劇學院	trúng ương huy kịch học viện, trúng ương hô kịch học viện, trúng ương hí kịch học viện, trung ương huy kịch học viện, trung ương hô kịch học viện, trung ương hí kịch học viện
49436.0	0.64	倜	tì	倜	thích
49437.0	0.64	港区	gǎngqū	港區	cảng khu, cảng âu
49440.0	0.64	Sturt	Sturt	Sturt	
49441.0	0.64	划下	huáxià	劃下	hoạch hạ, hoạch há, hoa hạ, hoa há
49443.0	0.64	架好	jiàhǎo	架好	giá hảo, giá hiếu
49445.0	0.64	法国梧桐	fǎguówútóng	法國梧桐	pháp quốc ngộ đồng, pháp quốc ngô đồng
49447.0	0.64	东华门	dōnghuámén	東華門	đông hoa môn, đông hóa môn
49448.0	0.64	南平	nánpíng	南平	nam bình, nam biền
49449.0	0.64	韩国政府	hánguózhèngfǔ	韓國政府	hàn quốc chánh phủ, hàn quốc chính phủ
49451.0	0.64	弹道导弹	dàndàodǎodàn	彈道導彈	đàn đáo đạo đàn, đàn đáo đạo đạn, đàn đạo đạo đàn, đàn đạo đạo đạn, đạn đáo đạo đàn, đạn đáo đạo đạn, đạn đạo đạo đàn, đạn đạo đạo đạn
49452.0	0.64	摸鱼	mōyú	摸魚	mạc ngư
49453.0	0.64	兴奋点	xīngfèndiǎn	興奮點	hưng phấn điểm, hứng phấn điểm
49454.0	0.64	集体农庄	jítǐnóngzhuāng	集體農莊	tập thể nông trang
49456.0	0.64	cover	cover	cover	
49458.0	0.64	清仓	qīngcāng	清倉	thanh thảng, thanh thương
49459.0	0.64	罐里	guànlǐ	罐裡	quán lí, quán lý
49460.0	0.64	万籁俱寂	wànlàijùjì	萬籟俱寂	vạn lại câu tịch, mặc lại câu tịch
49461.0	0.64	西安交大	xīānjiāodà	西安交大	tây an giao đại, tây an giao thái, tê an giao đại, tê an giao thái
49462.0	0.64	岳经理	yuèjīnglǐ	岳經理	nhạc kinh lí, nhạc kinh lý
49465.0	0.64	徐汇	xúhùi	徐匯	từ vị, từ hối, từ vựng
49467.0	0.64	丕	pī	丕	phi
49468.0	0.64	interesting	interesting	interesting	
49469.0	0.64	草堆	cǎodūi	草堆	thảo đôi
49470.0	0.64	刑满释放	xíngmǎnshìfàng	刑滿釋放	hình mãn thích phỏng, hình mãn thích phóng, hình mãn dịch phỏng, hình mãn dịch phóng
49471.0	0.64	陆委会	lùwěihùi	陸委會	lục ủy hội, lục ủy cối, lục uy hội, lục uy cối
49472.0	0.64	线下	xiànxià	線下	tuyến hạ, tuyến há
49473.0	0.64	火锅店	huǒguōdiàn	火鍋店	hỏa oa điếm
49475.0	0.64	好头	hǎotóu	好頭	hảo đầu, hiếu đầu
49477.0	0.64	傅索安	fùsuǒān	傅索安	phụ tác an, phụ sách an, phó tác an, phó sách an
49478.0	0.64	晓月	xiǎoyuè	曉月	hiểu nguyệt
49479.0	0.64	霍玄	huòxuán	霍玄	hoắc huyền
49481.0	0.64	孙明	sūnmíng	孫明	tốn minh, tôn minh
49488.0	0.64	feed	feed	feed	
49489.0	0.64	腰缠万贯	yāochánwànguàn	腰纏萬貫	yêu triền vạn quán, yêu triền mặc quán
49490.0	0.64	兰达	lándá	蘭達	lan đạt
49491.0	0.64	下移	xiàyí	下移	hạ dị, hạ sỉ, hạ di, há dị, há sỉ, há di
49492.0	0.64	菲力普	fēilìpǔ	菲力普	phi lực phổ, phỉ lực phổ
49493.0	0.64	武威	wǔwēi	武威	vũ uy, võ uy
49494.0	0.64	宜于	yíyú	宜於	nghi ư, nghi hu, nghi ô, nghi vu
49495.0	0.64	衮	gǔn	袞	cổn
49500.0	0.64	入社	rùshè	入社	nhập xã
49502.0	0.64	不可战胜	bùkězhànshèng	不可戰勝	phầu khả chiến thắng, phầu khả chiến thăng, phầu khắc chiến thắng, phầu khắc chiến thăng, phủ khả chiến thắng, phủ khả chiến thăng, phủ khắc chiến thắng, phủ khắc chiến thăng, bất khả chiến thắng, bất khả chiến thăng, bất khắc chiến thắng, bất khắc chiến thăng, phi khả chiến thắng, phi khả chiến thăng, phi khắc chiến thắng, phi khắc chiến thăng
49503.0	0.64	八十八	bāshíbā	八十八	bát thập bát
49508.0	0.64	宙	zhòu	宙	trụ
49510.0	0.64	餐费	cānfèi	餐費	xan phí, xan bỉ
49511.0	0.64	该刊	gāikān	該刊	cai san, cai khan
49513.0	0.64	river	river	river	
49514.0	0.64	苏修	sūxīu	蘇修	tô tu
49516.0	0.64	会计处	hùijìchù	會計處	hội kê xử, hội kê xứ, hội kế xử, hội kế xứ, cối kê xử, cối kê xứ, cối kế xử, cối kế xứ
49519.0	0.64	周渝民	zhōuyúmín	周渝民	chu du dân
49521.0	0.64	发展中心	fāzhǎnzhōngxīn	發展中心	phát triển trúng tâm, phát triển trung tâm
49522.0	0.64	优胜者	yōushèngzhě	優勝者	ưu thắng giả, ưu thăng giả
49524.0	0.64	吕克	lv̌kè	呂克	lã khắc, lữ khắc
49526.0	0.64	闲言碎语	xiányánsùiyǔ	閒言碎語	gián ngân toái ngứ, gián ngân toái ngữ, gián ngôn toái ngứ, gián ngôn toái ngữ, gian ngân toái ngứ, gian ngân toái ngữ, gian ngôn toái ngứ, gian ngôn toái ngữ, nhàn ngân toái ngứ, nhàn ngân toái ngữ, nhàn ngôn toái ngứ, nhàn ngôn toái ngữ
49528.0	0.64	和平区	hépíngqū	和平區	họa bình khu, họa bình âu, họa biền khu, họa biền âu, hòa bình khu, hòa bình âu, hòa biền khu, hòa biền âu
49529.0	0.64	上下学	shàngxiàxué	上下學	thượng hạ học, thượng há học, thướng hạ học, thướng há học
49530.0	0.64	海军陆战队	hǎijūnlùzhàndùi	海軍陸戰隊	hải quân lục chiến đội
49531.0	0.64	法相	fǎxiāng	法相	pháp tương, pháp tướng
49532.0	0.64	香樟	xiāngzhāng	香樟	hương chương
49533.0	0.64	软件园	ruǎnjiànyuán	軟件園	nhuyễn kiện viên
49535.0	0.64	芭蕾舞剧	bālěiwǔjù	芭蕾舞劇	ba lôi vũ kịch
49536.0	0.64	收放	shōufàng	收放	thu phỏng, thu phóng, thú phỏng, thú phóng
49537.0	0.64	辇	niǎn	輦	liễn
49539.0	0.64	南楼	nánlóu	南樓	nam lâu
49540.0	0.64	章家溪	zhāngjiāxī	章家溪	chương gia khê, chương cô khê
49542.0	0.64	变现	biànxiàn	變現	biến hiện, biện hiện
49551.0	0.64	秦皇岛市	qínhuángdǎoshì	秦皇島市	tần hoàng đảo thị
49552.0	0.64	PASS	PASS	PASS	
49554.0	0.64	德中	dézhōng	德中	đức trúng, đức trung
49555.0	0.64	professional	professional	professional	
49556.0	0.64	换去	huànqù	換去	hoán khứ, hoán khu
49559.0	0.64	经营部	jīngyíngbù	經營部	kinh doanh bộ, kinh dinh bộ
49561.0	0.64	罗达	luōdá	羅達	la đạt
49563.0	0.64	中国科技大学	zhōngguókējìdàxué	中國科技大學	trúng quốc khoa kĩ đại học, trúng quốc khoa kĩ thái học, trung quốc khoa kĩ đại học, trung quốc khoa kĩ thái học
49564.0	0.64	实践者	shíjiànzhě	實踐者	thật tiễn giả
49568.0	0.64	女犯	nv̌fàn	女犯	nhữ phạm, nữ phạm, nứ phạm
49569.0	0.64	听惯	tīngguàn	聽慣	thính quán
49570.0	0.64	北京语言文化大学	běijīngyǔyánwénhuàdàxué	北京語言文化大學	bắc kinh ngứ ngân văn hóa đại học, bắc kinh ngứ ngân văn hóa thái học, bắc kinh ngứ ngân vấn hóa đại học, bắc kinh ngứ ngân vấn hóa thái học, bắc kinh ngứ ngôn văn hóa đại học, bắc kinh ngứ ngôn văn hóa thái học, bắc kinh ngứ ngôn vấn hóa đại học, bắc kinh ngứ ngôn vấn hóa thái học, bắc kinh ngữ ngân văn hóa đại học, bắc kinh ngữ ngân văn hóa thái học, bắc kinh ngữ ngân vấn hóa đại học, bắc kinh ngữ ngân vấn hóa thái học, bắc kinh ngữ ngôn văn hóa đại học, bắc kinh ngữ ngôn văn hóa thái học, bắc kinh ngữ ngôn vấn hóa đại học, bắc kinh ngữ ngôn vấn hóa thái học
49573.0	0.64	诊断书	zhěnduànshū	診斷書	chẩn đoạn thư, chẩn đoán thư
49574.0	0.64	军事化	jūnshìhuà	軍事化	quân sự hóa
49575.0	0.64	奇思	qísī	奇思	kì tư, kì tai, kì tứ, cơ tư, cơ tai, cơ tứ
49576.0	0.64	Central	Central	Central	
49577.0	0.64	胳肢窝	gēzhīwō	胳肢窩	ca chi oa, cách chi oa
49578.0	0.64	前腿	qiántǔi	前腿	tiền thối
49579.0	0.64	４月	４yuè	４月	
49580.0	0.64	汤普森	tāngpǔsēn	湯普森	sương phổ sâm, thang phổ sâm, thãng phổ sâm
49581.0	0.64	李莲英	lǐliányīng	李蓮英	lí liên anh, lý liên anh
49585.0	0.64	统一性	tǒngyīxìng	統一性	thống nhất tính
49587.0	0.64	边贸	biānmào	邊貿	biên mậu
49594.0	0.64	东端	dōngduān	東端	đông đoan
49596.0	0.64	Film	Film	Film	
49597.0	0.64	温妮	wēnnī	溫妮	ôn ny, uẩn ny
49599.0	0.64	摆成	bǎichéng	擺成	bi thành, bãi thành
49601.0	0.64	仲浩群	zhònghàoqún	仲浩群	trọng hạo quần
49603.0	0.64	汪延	wāngyán	汪延	uông duyên
49604.0	0.64	水袖	shǔixìu	水袖	thủy tụ
49605.0	0.64	Е	Е	Е	
49606.0	0.64	颔	hàn	頷	hạm
49608.0	0.64	东北大学	dōngběidàxué	東北大學	đông bắc đại học, đông bắc thái học
49609.0	0.64	note	note	note	
49610.0	0.64	空山	kōngshān	空山	khổng san, khổng sơn, không san, không sơn, khống san, khống sơn
49611.0	0.64	网状	wǎngzhuàng	網狀	võng trạng
49613.0	0.64	charge	charge	charge	
49616.0	0.64	中银	zhōngyín	中銀	trúng ngân, trung ngân
49617.0	0.64	苏联红军	sūliánhóngjūn	蘇聯紅軍	tô liên hồng quân
49618.0	0.64	宗教改革	zōngjiàogǎigé	宗教改革	tông giáo cải cức, tông giáo cải cách
49622.0	0.64	台基	táijī	臺基	thai cơ, di cơ, đài cơ
49624.0	0.64	上下级	shàngxiàjí	上下級	thượng hạ cấp, thượng há cấp, thướng hạ cấp, thướng há cấp
49627.0	0.64	秫	shú	秫	thuật
49628.0	0.64	河南大学	hénándàxué	河南大學	hà nam đại học, hà nam thái học
49629.0	0.64	杨银波	yángyínbō	楊銀波	dương ngân ba
49630.0	0.64	社会名流	shèhùimínglíu	社會名流	xã hội danh lưu, xã cối danh lưu
49633.0	0.64	广州科技交流会	guǎngzhōukējìjiāolíuhùi	廣州科技交流會	nghiễm châu khoa kĩ giao lưu hội, nghiễm châu khoa kĩ giao lưu cối, quảng châu khoa kĩ giao lưu hội, quảng châu khoa kĩ giao lưu cối, yểm châu khoa kĩ giao lưu hội, yểm châu khoa kĩ giao lưu cối, quáng châu khoa kĩ giao lưu hội, quáng châu khoa kĩ giao lưu cối
49634.0	0.64	金桂	jīngùi	金桂	kim quế
49635.0	0.64	炉中	lúzhōng	爐中	lô trúng, lô trung
49637.0	0.64	进出境	jìnchūjìng	進出境	tiến xích cảnh, tiến xúy cảnh, tiến xuất cảnh
49638.0	0.64	海胆	hǎidǎn	海膽	hải đảm
49642.0	0.64	李新	lǐxīn	李新	lí tân, lý tân
49643.0	0.64	钏	chuàn	釧	xuyến
49644.0	0.64	宪宗	xiànzōng	憲宗	hiến tông
49646.0	0.64	Movie	Movie	Movie	
49647.0	0.64	舅爷	jìuyé	舅爺	cữu gia, cữu da
49649.0	0.64	蝉鸣	chánmíng	蟬鳴	thiền minh
49650.0	0.64	姜维	jiāngwéi	姜維	khương duy
49651.0	0.64	中资	zhōngzī	中資	trúng tư, trung tư
49652.0	0.64	大不列颠	dàbùlièdiān	大不列顛	đại phầu liệt điên, đại phủ liệt điên, đại bất liệt điên, đại phi liệt điên, thái phầu liệt điên, thái phủ liệt điên, thái bất liệt điên, thái phi liệt điên
49653.0	0.64	从从容容	cóngcóngróngróng	從從容容	tụng tụng dong dong, tụng tụng dong dung, tụng tụng dung dong, tụng tụng dung dung, tụng túng dong dong, tụng túng dong dung, tụng túng dung dong, tụng túng dung dung, tụng tung dong dong, tụng tung dong dung, tụng tung dung dong, tụng tung dung dung, tụng thung dong dong, tụng thung dong dung, tụng thung dung dong, tụng thung dung dung, tụng tòng dong dong, tụng tòng dong dung, tụng tòng dung dong, tụng tòng dung dung, túng tụng dong dong, túng tụng dong dung, túng tụng dung dong, túng tụng dung dung, túng túng dong dong, túng túng dong dung, túng túng dung dong, túng túng dung dung, túng tung dong dong, túng tung dong dung, túng tung dung dong, túng tung dung dung, túng thung dong dong, túng thung dong dung, túng thung dung dong, túng thung dung dung, túng tòng dong dong, túng tòng dong dung, túng tòng dung dong, túng tòng dung dung, tung tụng dong dong, tung tụng dong dung, tung tụng dung dong, tung tụng dung dung, tung túng dong dong, tung túng dong dung, tung túng dung dong, tung túng dung dung, tung tung dong dong, tung tung dong dung, tung tung dung dong, tung tung dung dung, tung thung dong dong, tung thung dong dung, tung thung dung dong, tung thung dung dung, tung tòng dong dong, tung tòng dong dung, tung tòng dung dong, tung tòng dung dung, thung tụng dong dong, thung tụng dong dung, thung tụng dung dong, thung tụng dung dung, thung túng dong dong, thung túng dong dung, thung túng dung dong, thung túng dung dung, thung tung dong dong, thung tung dong dung, thung tung dung dong, thung tung dung dung, thung thung dong dong, thung thung dong dung, thung thung dung dong, thung thung dung dung, thung tòng dong dong, thung tòng dong dung, thung tòng dung dong, thung tòng dung dung, tòng tụng dong dong, tòng tụng dong dung, tòng tụng dung dong, tòng tụng dung dung, tòng túng dong dong, tòng túng dong dung, tòng túng dung dong, tòng túng dung dung, tòng tung dong dong, tòng tung dong dung, tòng tung dung dong, tòng tung dung dung, tòng thung dong dong, tòng thung dong dung, tòng thung dung dong, tòng thung dung dung, tòng tòng dong dong, tòng tòng dong dung, tòng tòng dung dong, tòng tòng dung dung
49654.0	0.64	毕业文凭	bìyèwénpíng	畢業文憑	tất nghiệp văn bẵng, tất nghiệp văn bằng, tất nghiệp vấn bẵng, tất nghiệp vấn bằng
49655.0	0.64	Help	Help	Help	
49656.0	0.64	oil	oil	oil	
49657.0	0.64	彩画	cǎihuà	彩畫	thải họa, thải hoạch, thái họa, thái hoạch
49658.0	0.64	Д	Д	Д	
49659.0	0.64	留置	líuzhì	留置	lưu trí
49660.0	0.64	缺位	quēwèi	缺位	khuyết vị
49662.0	0.64	联络员	liánluòyuán	聯絡員	liên lạc viên, liên lạc vân
49663.0	0.64	振翅	zhènchì	振翅	chân sí, chấn sí
49665.0	0.64	奥体	àotǐ	奧體	úc thể, áo thể
49666.0	0.64	食宿费	shísùfèi	食宿費	thực tú phí, thực tú bỉ, thực túc phí, thực túc bỉ, tự tú phí, tự tú bỉ, tự túc phí, tự túc bỉ
49667.0	0.64	见见面	jiànjiànmiàn	見見面	kiến kiến miến, kiến kiến diện, kiến hiện miến, kiến hiện diện, hiện kiến miến, hiện kiến diện, hiện hiện miến, hiện hiện diện
